
Note: No compatibility mode selected!


Circuit: * analog measurement system

Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

Initial Transient Solution
--------------------------

Node                                   Voltage
----                                   -------
in                                           0
out                                          0
vsignal#branch                               0


No. of Data Rows : 5008
                          * analog measurement system
                          Transient Analysis  Mon Sep 14 20:00:02  2026
--------------------------------------------------------------------------------
Index   time            v(in)           v(out)          
--------------------------------------------------------------------------------
232	2.252800e-04	9.879620e-03	6.859838e-03	
233	2.262800e-04	9.889145e-03	6.889933e-03	
234	2.272800e-04	9.898279e-03	6.919821e-03	
235	2.282800e-04	9.907023e-03	6.949501e-03	
236	2.292800e-04	9.915376e-03	6.978970e-03	
237	2.302800e-04	9.923337e-03	7.008228e-03	
238	2.312800e-04	9.930906e-03	7.037272e-03	
239	2.322800e-04	9.938083e-03	7.066100e-03	
240	2.332800e-04	9.944868e-03	7.094711e-03	
241	2.342800e-04	9.951260e-03	7.123102e-03	
242	2.352800e-04	9.957260e-03	7.151273e-03	
243	2.362800e-04	9.962866e-03	7.179221e-03	
244	2.372800e-04	9.968079e-03	7.206945e-03	
245	2.382800e-04	9.972899e-03	7.234443e-03	
246	2.392800e-04	9.977325e-03	7.261713e-03	
247	2.402800e-04	9.981357e-03	7.288754e-03	
248	2.412800e-04	9.984994e-03	7.315564e-03	
249	2.422800e-04	9.988238e-03	7.342142e-03	
250	2.432800e-04	9.991087e-03	7.368486e-03	
251	2.442800e-04	9.993542e-03	7.394593e-03	
252	2.452800e-04	9.995603e-03	7.420464e-03	
253	2.462800e-04	9.997269e-03	7.446095e-03	
254	2.472800e-04	9.998540e-03	7.471486e-03	
255	2.482800e-04	9.999416e-03	7.496636e-03	
256	2.492800e-04	9.999898e-03	7.521541e-03	
257	2.502800e-04	9.999985e-03	7.546202e-03	
258	2.512800e-04	9.999677e-03	7.570616e-03	
259	2.522800e-04	9.998974e-03	7.594782e-03	
260	2.532800e-04	9.997876e-03	7.618699e-03	
261	2.542800e-04	9.996384e-03	7.642365e-03	
262	2.552800e-04	9.994498e-03	7.665779e-03	
263	2.562800e-04	9.992216e-03	7.688939e-03	
264	2.572800e-04	9.989540e-03	7.711844e-03	
265	2.582800e-04	9.986470e-03	7.734492e-03	
266	2.592800e-04	9.983006e-03	7.756883e-03	
267	2.602800e-04	9.979147e-03	7.779014e-03	
268	2.612800e-04	9.974895e-03	7.800885e-03	
269	2.622800e-04	9.970248e-03	7.822494e-03	
270	2.632800e-04	9.965208e-03	7.843839e-03	
271	2.642800e-04	9.959775e-03	7.864920e-03	
272	2.652800e-04	9.953949e-03	7.885736e-03	
273	2.662800e-04	9.947729e-03	7.906284e-03	
274	2.672800e-04	9.941117e-03	7.926564e-03	
275	2.682800e-04	9.934112e-03	7.946574e-03	
276	2.692800e-04	9.926715e-03	7.966314e-03	
277	2.702800e-04	9.918927e-03	7.985782e-03	
